distance,found_object,is_lift_in_fov,signal_quality,unobstructed
315.0,True,True, 0.10276960581541061,True
319.0,True,True, 0.10226692259311676,True
315.0,True,True, 0.09958784282207489,True
319.0,True,True, 0.10488490760326385,True
321.0,True,True, 0.09731351584196091,True
321.0,True,True, 0.09682851284742355,True
316.0,True,True, 0.09926360845565796,True
319.0,True,True, 0.09779149293899536,True
316.0,True,True, 0.10081556439399719,True
320.0,True,True, 0.10277749598026276,True
320.0,True,True, 0.10364894568920135,True
316.0,True,True, 0.09848557412624359,True
318.0,True,True, 0.10355637967586517,True
319.0,True,True, 0.10240360349416733,True
314.0,True,True, 0.09710254520177841,True
313.0,True,True, 0.10155219584703445,True
317.0,True,True, 0.1000390574336052,True
314.0,True,True, 0.10100860148668289,True
321.0,True,True, 0.10076139867305756,True
319.0,True,True, 0.10110748559236526,True
318.0,True,True, 0.09835031628608704,True
318.0,True,True, 0.10179966688156128,True
316.0,True,True, 0.1023690402507782,True
320.0,True,True, 0.0975503921508789,True
319.0,True,True, 0.10006921738386154,True
317.0,True,True, 0.10104828327894211,True
318.0,True,True, 0.10505898296833038,True
318.0,True,True, 0.09191644936800003,True
322.0,True,True, 0.09489569813013077,True
321.0,True,True, 0.09288351237773895,True
317.0,True,True, 0.09369846433401108,True
319.0,True,True, 0.09646852314472198,True
318.0,True,True, 0.09804942458868027,True
320.0,True,True, 0.10038082301616669,True
317.0,True,True, 0.09600628912448883,True
314.0,True,True, 0.09669964015483856,True
322.0,True,True, 0.09920445084571838,True
317.0,True,True, 0.10055253654718399,True
320.0,True,True, 0.09952536225318909,True
316.0,True,True, 0.09762372821569443,True
313.0,True,True, 0.09822548180818558,True
315.0,True,True, 0.10048519819974899,True
318.0,True,True, 0.09652809798717499,True
318.0,True,True, 0.09788510948419571,True
316.0,True,True, 0.09964752197265625,True
318.0,True,True, 0.10120409727096558,True
316.0,True,True, 0.09392018616199493,True
320.0,True,True, 0.09691204875707626,True
315.0,True,True, 0.10053372383117676,True
319.0,True,True, 0.0996357724070549,True
318.0,True,True, 0.09130880236625671,True
318.0,True,True, 0.09890162199735641,True
318.0,True,True, 0.09447236359119415,True
319.0,True,True, 0.09907592833042145,True
315.0,True,True, 0.09459459781646729,True
317.0,True,True, 0.09938277304172516,True
317.0,True,True, 0.09769457578659058,True
316.0,True,True, 0.09738661348819733,True
315.0,True,True, 0.09793274104595184,True
316.0,True,True, 0.1017034575343132,True
318.0,True,True, 0.09843764454126358,True
316.0,True,True, 0.09432854503393173,True
319.0,True,True, 0.10008788108825684,True
318.0,True,True, 0.0962057113647461,True
319.0,True,True, 0.0936494842171669,True
316.0,True,True, 0.08817996084690094,True
316.0,True,True, 0.1014099270105362,True
321.0,True,True, 0.09055786579847336,True
314.0,True,True, 0.09483782202005386,True
316.0,True,True, 0.10248318314552307,True
315.0,True,True, 0.0974312275648117,True
320.0,True,True, 0.09822548180818558,True
314.0,True,True, 0.09850433468818665,True
321.0,True,True, 0.09920906275510788,True
319.0,True,True, 0.10180270671844482,True
315.0,True,True, 0.1001768708229065,True
315.0,True,True, 0.09804942458868027,True
318.0,True,True, 0.10120409727096558,True
318.0,True,True, 0.10140708088874817,True
313.0,True,True, 0.09543170034885406,True
319.0,True,True, 0.09955225139856339,True
319.0,True,True, 0.09805425256490707,True
315.0,True,True, 0.10058841109275818,True
317.0,True,True, 0.09859291464090347,True
319.0,True,True, 0.10126521438360214,True
318.0,True,True, 0.10017359256744385,True
319.0,True,True, 0.10007860511541367,True
313.0,True,True, 0.09916409850120544,True
319.0,True,True, 0.0982532724738121,True
320.0,True,True, 0.09762292355298996,True
318.0,True,True, 0.10065678507089615,True
315.0,True,True, 0.09926360845565796,True
317.0,True,True, 0.09774221479892731,True
318.0,True,True, 0.10344123095273972,True
317.0,True,True, 0.1007763221859932,True
319.0,True,True, 0.09989258646965027,True
317.0,True,True, 0.1010548323392868,True
316.0,True,True, 0.09957566112279892,True
320.0,True,True, 0.09883776307106018,True
317.0,True,True, 0.10002947598695755,True
