distance,found_object,is_lift_in_fov,signal_quality,unobstructed
219.0,True,True, 0.29488739371299744,True
218.0,True,True, 0.29143843054771423,True
220.0,True,True, 0.29448163509368896,True
217.0,True,True, 0.2934672236442566,True
216.0,True,True, 0.29331064224243164,True
218.0,True,True, 0.29137828946113586,True
219.0,True,True, 0.29220908880233765,True
217.0,True,True, 0.293670117855072,True
220.0,True,True, 0.29316291213035583,True
219.0,True,True, 0.291808545589447,True
219.0,True,True, 0.29568344354629517,True
216.0,True,True, 0.29187265038490295,True
220.0,True,True, 0.2922499477863312,True
221.0,True,True, 0.2924528419971466,True
218.0,True,True, 0.2903895676136017,True
217.0,True,True, 0.2942446172237396,True
216.0,True,True, 0.2949640154838562,True
218.0,True,True, 0.2945830821990967,True
217.0,True,True, 0.293670117855072,True
221.0,True,True, 0.29498884081840515,True
218.0,True,True, 0.29681316018104553,True
218.0,True,True, 0.2937307357788086,True
219.0,True,True, 0.29009294509887695,True
218.0,True,True, 0.2965056598186493,True
220.0,True,True, 0.2912077009677887,True
218.0,True,True, 0.29445016384124756,True
219.0,True,True, 0.29393628239631653,True
221.0,True,True, 0.29336580634117126,True
216.0,True,True, 0.2912077009677887,True
215.0,True,True, 0.2924974262714386,True
219.0,True,True, 0.292509526014328,True
219.0,True,True, 0.2934672236442566,True
214.0,True,True, 0.2951695919036865,True
218.0,True,True, 0.2934672236442566,True
220.0,True,True, 0.2911805510520935,True
218.0,True,True, 0.2951695919036865,True
218.0,True,True, 0.29270297288894653,True
216.0,True,True, 0.2928586006164551,True
218.0,True,True, 0.29311034083366394,True
218.0,True,True, 0.29260966181755066,True
219.0,True,True, 0.2929600179195404,True
219.0,True,True, 0.2916082441806793,True
218.0,True,True, 0.2922499477863312,True
219.0,True,True, 0.29488739371299744,True
216.0,True,True, 0.2934672236442566,True
218.0,True,True, 0.2912077009677887,True
219.0,True,True, 0.2949128746986389,True
216.0,True,True, 0.2940758764743805,True
218.0,True,True, 0.2929600179195404,True
219.0,True,True, 0.2902906835079193,True
219.0,True,True, 0.2930102050304413,True
219.0,True,True, 0.2957717180252075,True
221.0,True,True, 0.2923513948917389,True
216.0,True,True, 0.2934672236442566,True
218.0,True,True, 0.2957862317562103,True
218.0,True,True, 0.2945830821990967,True
218.0,True,True, 0.29475846886634827,True
219.0,True,True, 0.2951917350292206,True
216.0,True,True, 0.29438018798828125,True
220.0,True,True, 0.292509526014328,True
216.0,True,True, 0.29537513852119446,True
217.0,True,True, 0.29351091384887695,True
220.0,True,True, 0.29488739371299744,True
218.0,True,True, 0.2929600179195404,True
217.0,True,True, 0.29498884081840515,True
219.0,True,True, 0.2929600179195404,True
216.0,True,True, 0.29438018798828125,True
219.0,True,True, 0.2959018051624298,True
217.0,True,True, 0.292509526014328,True
218.0,True,True, 0.29240936040878296,True
219.0,True,True, 0.29204705357551575,True
217.0,True,True, 0.2943473756313324,True
217.0,True,True, 0.29265570640563965,True
218.0,True,True, 0.2953945994377136,True
219.0,True,True, 0.2959018051624298,True
218.0,True,True, 0.2930614650249481,True
219.0,True,True, 0.29537513852119446,True
217.0,True,True, 0.29260966181755066,True
218.0,True,True, 0.2923092246055603,True
217.0,True,True, 0.292509526014328,True
218.0,True,True, 0.2916082441806793,True
218.0,True,True, 0.2930614650249481,True
219.0,True,True, 0.293210506439209,True
220.0,True,True, 0.2953945994377136,True
220.0,True,True, 0.2930614650249481,True
214.0,True,True, 0.2967112064361572,True
220.0,True,True, 0.29280993342399597,True
221.0,True,True, 0.2934672236442566,True
220.0,True,True, 0.2929600179195404,True
220.0,True,True, 0.29448163509368896,True
219.0,True,True, 0.2951695919036865,True
216.0,True,True, 0.2949640154838562,True
219.0,True,True, 0.293670117855072,True
215.0,True,True, 0.29275715351104736,True
218.0,True,True, 0.2919086813926697,True
217.0,True,True, 0.2947859466075897,True
217.0,True,True, 0.29448163509368896,True
216.0,True,True, 0.29336580634117126,True
220.0,True,True, 0.2943473756313324,True
220.0,True,True, 0.2956675589084625,True
218.0,True,True, 0.29448163509368896,True
219.0,True,True, 0.2940758764743805,True
219.0,True,True, 0.2955806851387024,True
217.0,True,True, 0.29336580634117126,True
217.0,True,True, 0.2927097976207733,True
220.0,True,True, 0.2946557104587555,True
218.0,True,True, 0.2945830821990967,True
219.0,True,True, 0.2951695919036865,True
219.0,True,True, 0.2951695919036865,True
219.0,True,True, 0.29559749364852905,True
218.0,True,True, 0.29438018798828125,True
219.0,True,True, 0.29377156496047974,True
216.0,True,True, 0.29393628239631653,True
217.0,True,True, 0.2934107780456543,True
219.0,True,True, 0.2939744293689728,True
218.0,True,True, 0.2958889901638031,True
218.0,True,True, 0.29414182901382446,True
216.0,True,True, 0.29537513852119446,True
216.0,True,True, 0.29547789692878723,True
219.0,True,True, 0.29445016384124756,True
217.0,True,True, 0.2942787706851959,True
216.0,True,True, 0.29448163509368896,True
218.0,True,True, 0.29331064224243164,True
217.0,True,True, 0.29311034083366394,True
219.0,True,True, 0.2938113212585449,True
219.0,True,True, 0.2952931523323059,True
219.0,True,True, 0.29537513852119446,True
219.0,True,True, 0.29311034083366394,True
219.0,True,True, 0.2948612570762634,True
222.0,True,True, 0.29336580634117126,True
218.0,True,True, 0.29275715351104736,True
220.0,True,True, 0.2934107780456543,True
217.0,True,True, 0.2942787706851959,True
220.0,True,True, 0.2945123314857483,True
219.0,True,True, 0.29377156496047974,True
218.0,True,True, 0.2951695919036865,True
219.0,True,True, 0.2958003580570221,True
219.0,True,True, 0.29331064224243164,True
217.0,True,True, 0.29630011320114136,True
216.0,True,True, 0.29559749364852905,True
217.0,True,True, 0.29331064224243164,True
218.0,True,True, 0.2942787706851959,True
219.0,True,True, 0.29549604654312134,True
219.0,True,True, 0.29438018798828125,True
220.0,True,True, 0.29275715351104736,True
218.0,True,True, 0.2911805510520935,True
217.0,True,True, 0.2940758764743805,True
220.0,True,True, 0.29316291213035583,True
216.0,True,True, 0.2934672236442566,True
218.0,True,True, 0.2939744293689728,True
217.0,True,True, 0.29414182901382446,True
217.0,True,True, 0.2946845293045044,True
220.0,True,True, 0.29265570640563965,True
214.0,True,True, 0.2942446172237396,True
216.0,True,True, 0.2940758764743805,True
221.0,True,True, 0.29475846886634827,True
218.0,True,True, 0.29488739371299744,True
219.0,True,True, 0.29240936040878296,True
221.0,True,True, 0.2937307357788086,True
219.0,True,True, 0.2942446172237396,True
218.0,True,True, 0.2939744293689728,True
217.0,True,True, 0.2942446172237396,True
220.0,True,True, 0.29509028792381287,True
219.0,True,True, 0.29316291213035583,True
217.0,True,True, 0.29387298226356506,True
218.0,True,True, 0.2946845293045044,True
219.0,True,True, 0.29316291213035583,True
217.0,True,True, 0.29743802547454834,True
215.0,True,True, 0.29311034083366394,True
218.0,True,True, 0.2930614650249481,True
217.0,True,True, 0.2941773235797882,True
218.0,True,True, 0.2935686707496643,True
220.0,True,True, 0.2957862317562103,True
218.0,True,True, 0.2942787706851959,True
217.0,True,True, 0.29568344354629517,True
219.0,True,True, 0.2940758764743805,True
218.0,True,True, 0.2953945994377136,True
217.0,True,True, 0.2940758764743805,True
219.0,True,True, 0.2937307357788086,True
218.0,True,True, 0.29448163509368896,True
220.0,True,True, 0.29153987765312195,True
217.0,True,True, 0.291407972574234,True
214.0,True,True, 0.2953945994377136,True
219.0,True,True, 0.2934672236442566,True
217.0,True,True, 0.29475846886634827,True
219.0,True,True, 0.29488739371299744,True
218.0,True,True, 0.2949640154838562,True
218.0,True,True, 0.2928586006164551,True
218.0,True,True, 0.291808545589447,True
220.0,True,True, 0.29475846886634827,True
216.0,True,True, 0.29498884081840515,True
218.0,True,True, 0.2967112064361572,True
218.0,True,True, 0.29321685433387756,True
219.0,True,True, 0.2965056598186493,True
217.0,True,True, 0.29681396484375,True
216.0,True,True, 0.2930102050304413,True
214.0,True,True, 0.29316291213035583,True
218.0,True,True, 0.29143843054771423,True
221.0,True,True, 0.29448163509368896,True
215.0,True,True, 0.2946557104587555,True
218.0,True,True, 0.2952931523323059,True
218.0,True,True, 0.293210506439209,True
221.0,True,True, 0.2949640154838562,True
218.0,True,True, 0.29509028792381287,True
217.0,True,True, 0.29286137223243713,True
219.0,True,True, 0.296409010887146,True
218.0,True,True, 0.2948612570762634,True
218.0,True,True, 0.2916749119758606,True
220.0,True,True, 0.2894997000694275,True
218.0,True,True, 0.2948612570762634,True
219.0,True,True, 0.29438018798828125,True
217.0,True,True, 0.29316291213035583,True
221.0,True,True, 0.29547789692878723,True
217.0,True,True, 0.2946557104587555,True
218.0,True,True, 0.2957862317562103,True
217.0,True,True, 0.29506680369377136,True
219.0,True,True, 0.2935686707496643,True
219.0,True,True, 0.29547789692878723,True
221.0,True,True, 0.2957717180252075,True
220.0,True,True, 0.2930614650249481,True
219.0,True,True, 0.2956989109516144,True
218.0,True,True, 0.29336580634117126,True
220.0,True,True, 0.29537513852119446,True
218.0,True,True, 0.29448163509368896,True
218.0,True,True, 0.2946557104587555,True
219.0,True,True, 0.29509028792381287,True
218.0,True,True, 0.2940758764743805,True
217.0,True,True, 0.2945830821990967,True
220.0,True,True, 0.29559749364852905,True
215.0,True,True, 0.2945830821990967,True
218.0,True,True, 0.2940758764743805,True
219.0,True,True, 0.2946845293045044,True
219.0,True,True, 0.2947859466075897,True
218.0,True,True, 0.29448163509368896,True
217.0,True,True, 0.2934672236442566,True
217.0,True,True, 0.29200881719589233,True
219.0,True,True, 0.29475846886634827,True
218.0,True,True, 0.2949640154838562,True
219.0,True,True, 0.29488739371299744,True
218.0,True,True, 0.291708379983902,True
217.0,True,True, 0.29311034083366394,True
217.0,True,True, 0.29506680369377136,True
220.0,True,True, 0.2949640154838562,True
220.0,True,True, 0.2952509820461273,True
218.0,True,True, 0.29393628239631653,True
218.0,True,True, 0.2933196425437927,True
217.0,True,True, 0.29455292224884033,True
218.0,True,True, 0.29393628239631653,True
219.0,True,True, 0.2935686707496643,True
219.0,True,True, 0.29291006922721863,True
217.0,True,True, 0.2951468527317047,True
217.0,True,True, 0.29255425930023193,True
219.0,True,True, 0.29391148686408997,True
217.0,True,True, 0.2941773235797882,True
218.0,True,True, 0.29506680369377136,True
217.0,True,True, 0.29438018798828125,True
219.0,True,True, 0.29326435923576355,True
218.0,True,True, 0.2960945665836334,True
219.0,True,True, 0.2939744293689728,True
215.0,True,True, 0.29336580634117126,True
217.0,True,True, 0.2935686707496643,True
219.0,True,True, 0.2942787706851959,True
216.0,True,True, 0.2928586006164551,True
217.0,True,True, 0.29438018798828125,True
220.0,True,True, 0.2953945994377136,True
217.0,True,True, 0.29387298226356506,True
219.0,True,True, 0.2936110496520996,True
216.0,True,True, 0.2934224009513855,True
218.0,True,True, 0.29048842191696167,True
220.0,True,True, 0.29438018798828125,True
216.0,True,True, 0.29326435923576355,True
218.0,True,True, 0.2952723503112793,True
220.0,True,True, 0.29506680369377136,True
219.0,True,True, 0.29255425930023193,True
219.0,True,True, 0.293210506439209,True
219.0,True,True, 0.2940758764743805,True
218.0,True,True, 0.2934224009513855,True
221.0,True,True, 0.2906861901283264,True
218.0,True,True, 0.2939744293689728,True
217.0,True,True, 0.29537513852119446,True
220.0,True,True, 0.29326435923576355,True
217.0,True,True, 0.29537513852119446,True
219.0,True,True, 0.2934107780456543,True
218.0,True,True, 0.29265570640563965,True
218.0,True,True, 0.29393628239631653,True
216.0,True,True, 0.29537513852119446,True
216.0,True,True, 0.2951695919036865,True
218.0,True,True, 0.2946557104587555,True
218.0,True,True, 0.2952723503112793,True
216.0,True,True, 0.2952931523323059,True
220.0,True,True, 0.2935686707496643,True
218.0,True,True, 0.29377156496047974,True
218.0,True,True, 0.2934672236442566,True
218.0,True,True, 0.2934672236442566,True
219.0,True,True, 0.2934672236442566,True
218.0,True,True, 0.29547789692878723,True
217.0,True,True, 0.2965007424354553,True
218.0,True,True, 0.29352518916130066,True
218.0,True,True, 0.2903895676136017,True
217.0,True,True, 0.2945830821990967,True
219.0,True,True, 0.2935686707496643,True
218.0,True,True, 0.29438018798828125,True
217.0,True,True, 0.2951917350292206,True
218.0,True,True, 0.2950426936149597,True
217.0,True,True, 0.2963075637817383,True
220.0,True,True, 0.292108952999115,True
218.0,True,True, 0.29438018798828125,True
216.0,True,True, 0.2945830821990967,True
220.0,True,True, 0.2930614650249481,True
217.0,True,True, 0.2951695919036865,True
217.0,True,True, 0.29455292224884033,True
218.0,True,True, 0.2957862317562103,True
220.0,True,True, 0.29316291213035583,True
216.0,True,True, 0.293670117855072,True
217.0,True,True, 0.2924528419971466,True
219.0,True,True, 0.2930614650249481,True
218.0,True,True, 0.29455292224884033,True
218.0,True,True, 0.29438018798828125,True
217.0,True,True, 0.2934672236442566,True
216.0,True,True, 0.2930102050304413,True
218.0,True,True, 0.29326435923576355,True
217.0,True,True, 0.2946845293045044,True
220.0,True,True, 0.2951695919036865,True
217.0,True,True, 0.2942787706851959,True
217.0,True,True, 0.293670117855072,True
217.0,True,True, 0.29377156496047974,True
221.0,True,True, 0.2940758764743805,True
220.0,True,True, 0.2930614650249481,True
218.0,True,True, 0.2957862317562103,True
220.0,True,True, 0.2958889901638031,True
216.0,True,True, 0.2946557104587555,True
218.0,True,True, 0.29236701130867004,True
215.0,True,True, 0.2927097976207733,True
219.0,True,True, 0.2949640154838562,True
218.0,True,True, 0.29506680369377136,True
217.0,True,True, 0.2946557104587555,True
217.0,True,True, 0.29331064224243164,True
219.0,True,True, 0.2965056598186493,True
217.0,True,True, 0.2939744293689728,True
218.0,True,True, 0.29455292224884033,True
219.0,True,True, 0.2930102050304413,True
219.0,True,True, 0.2935686707496643,True
218.0,True,True, 0.2937307357788086,True
218.0,True,True, 0.2927097976207733,True
215.0,True,True, 0.2958889901638031,True
216.0,True,True, 0.29326435923576355,True
218.0,True,True, 0.29475846886634827,True
219.0,True,True, 0.29383349418640137,True
214.0,True,True, 0.2940758764743805,True
218.0,True,True, 0.2929600179195404,True
217.0,True,True, 0.29311034083366394,True
218.0,True,True, 0.2923513948917389,True
218.0,True,True, 0.2947859466075897,True
217.0,True,True, 0.29362794756889343,True
217.0,True,True, 0.29547789692878723,True
217.0,True,True, 0.2929600179195404,True
220.0,True,True, 0.2919086813926697,True
218.0,True,True, 0.2946557104587555,True
214.0,True,True, 0.29291006922721863,True
218.0,True,True, 0.2940390408039093,True
219.0,True,True, 0.29265570640563965,True
219.0,True,True, 0.29362794756889343,True
218.0,True,True, 0.293210506439209,True
216.0,True,True, 0.29448163509368896,True
220.0,True,True, 0.2949640154838562,True
215.0,True,True, 0.2949640154838562,True
217.0,True,True, 0.29445016384124756,True
218.0,True,True, 0.2949640154838562,True
219.0,True,True, 0.292108952999115,True
219.0,True,True, 0.29316291213035583,True
218.0,True,True, 0.2949640154838562,True
217.0,True,True, 0.2929600179195404,True
217.0,True,True, 0.2928586006164551,True
219.0,True,True, 0.29321685433387756,True
