distance,found_object,is_lift_in_fov,signal_quality,unobstructed
216.0,True,True, 0.2951595187187195,True
212.0,True,True, 0.29372936487197876,True
214.0,True,True, 0.2924712598323822,True
215.0,True,True, 0.29443061351776123,True
215.0,True,True, 0.29861897230148315,True
214.0,True,True, 0.2965896725654602,True
212.0,True,True, 0.2962764799594879,True
216.0,True,True, 0.29839256405830383,True
213.0,True,True, 0.2966996729373932,True
216.0,True,True, 0.2836325466632843,True
212.0,True,True, 0.2936844527721405,True
215.0,True,True, 0.2914191484451294,True
217.0,True,True, 0.29790979623794556,True
214.0,True,True, 0.30243510007858276,True
213.0,True,True, 0.3030337393283844,True
214.0,True,True, 0.2946409285068512,True
216.0,True,True, 0.299750953912735,True
217.0,True,True, 0.2963549792766571,True
213.0,True,True, 0.3131173849105835,True
216.0,True,True, 0.31376925110816956,True
216.0,True,True, 0.3132113516330719,True
215.0,True,True, 0.30300942063331604,True
215.0,True,True, 0.29524660110473633,True
218.0,True,True, 0.3087480366230011,True
215.0,True,True, 0.30326011776924133,True
215.0,True,True, 0.29357287287712097,True
215.0,True,True, 0.2913864254951477,True
213.0,True,True, 0.29279670119285583,True
211.0,True,True, 0.2940191924571991,True
214.0,True,True, 0.2943539321422577,True
214.0,True,True, 0.2944655120372772,True
213.0,True,True, 0.29537954926490784,True
217.0,True,True, 0.29482948780059814,True
214.0,True,True, 0.2929593026638031,True
213.0,True,True, 0.2925192415714264,True
214.0,True,True, 0.2947194576263428,True
217.0,True,True, 0.29714739322662354,True
214.0,True,True, 0.29592958092689514,True
216.0,True,True, 0.2957890033721924,True
217.0,True,True, 0.29624179005622864,True
216.0,True,True, 0.29427942633628845,True
213.0,True,True, 0.2936193645000458,True
214.0,True,True, 0.29167595505714417,True
214.0,True,True, 0.2933993339538574,True
216.0,True,True, 0.2909524738788605,True
215.0,True,True, 0.29203730821609497,True
216.0,True,True, 0.2916033864021301,True
216.0,True,True, 0.29192882776260376,True
216.0,True,True, 0.2938155233860016,True
214.0,True,True, 0.29372936487197876,True
216.0,True,True, 0.29273927211761475,True
212.0,True,True, 0.2930693030357361,True
218.0,True,True, 0.29581958055496216,True
213.0,True,True, 0.29482948780059814,True
213.0,True,True, 0.2943539321422577,True
213.0,True,True, 0.29526951909065247,True
215.0,True,True, 0.29312652349472046,True
216.0,True,True, 0.2951098084449768,True
215.0,True,True, 0.29171186685562134,True
216.0,True,True, 0.29372936487197876,True
211.0,True,True, 0.29691970348358154,True
214.0,True,True, 0.29424235224723816,True
213.0,True,True, 0.2954697608947754,True
214.0,True,True, 0.29457709193229675,True
215.0,True,True, 0.2945438027381897,True
214.0,True,True, 0.2955813407897949,True
213.0,True,True, 0.2933391332626343,True
214.0,True,True, 0.29524660110473633,True
215.0,True,True, 0.2966945767402649,True
214.0,True,True, 0.29279178380966187,True
215.0,True,True, 0.294770210981369,True
214.0,True,True, 0.2933497130870819,True
215.0,True,True, 0.29526951909065247,True
213.0,True,True, 0.2970341742038727,True
212.0,True,True, 0.29416942596435547,True
214.0,True,True, 0.2952229976654053,True
212.0,True,True, 0.29409849643707275,True
218.0,True,True, 0.29647964239120483,True
215.0,True,True, 0.2951350212097168,True
217.0,True,True, 0.2934945523738861,True
216.0,True,True, 0.29482948780059814,True
216.0,True,True, 0.29526951909065247,True
216.0,True,True, 0.2936844527721405,True
214.0,True,True, 0.29427942633628845,True
216.0,True,True, 0.2947194576263428,True
217.0,True,True, 0.2955995500087738,True
215.0,True,True, 0.29416942596435547,True
214.0,True,True, 0.2926882207393646,True
216.0,True,True, 0.29424235224723816,True
214.0,True,True, 0.29323810338974,True
213.0,True,True, 0.29284927248954773,True
217.0,True,True, 0.29317930340766907,True
215.0,True,True, 0.2944994568824768,True
214.0,True,True, 0.29360154271125793,True
214.0,True,True, 0.29482948780059814,True
216.0,True,True, 0.2944994568824768,True
215.0,True,True, 0.29357287287712097,True
215.0,True,True, 0.29279670119285583,True
215.0,True,True, 0.29493948817253113,True
216.0,True,True, 0.29493948817253113,True
213.0,True,True, 0.2962508499622345,True
214.0,True,True, 0.29427942633628845,True
