distance,found_object,is_lift_in_fov,signal_quality,unobstructed
386.0,True,True, 0.05983640253543854,True
383.0,True,True, 0.058118607848882675,True
390.0,True,True, 0.05779141187667847,True
385.0,True,True, 0.05742331221699715,True
384.0,True,True, 0.05803681164979935,True
382.0,True,True, 0.05750511214137077,True
388.0,True,True, 0.05648261681199074,True
390.0,True,True, 0.0563599169254303,True
390.0,True,True, 0.057055216282606125,True
384.0,True,True, 0.05754601210355759,True
386.0,True,True, 0.05754601210355759,True
390.0,True,True, 0.05652351677417755,True
383.0,True,True, 0.057995911687612534,True
390.0,True,True, 0.05521472543478012,True
388.0,True,True, 0.058732107281684875,True
390.0,True,True, 0.05832310765981674,True
383.0,True,True, 0.05999999865889549,True
385.0,True,True, 0.058486707508563995,True
385.0,True,True, 0.05709611624479294,True
386.0,True,True, 0.05721881240606308,True
388.0,True,True, 0.05578732118010521,True
385.0,True,True, 0.05750511214137077,True
386.0,True,True, 0.05901840329170227,True
388.0,True,True, 0.05603272095322609,True
385.0,True,True, 0.05754601210355759,True
388.0,True,True, 0.056687116622924805,True
388.0,True,True, 0.056687116622924805,True
389.0,True,True, 0.057177912443876266,True
386.0,True,True, 0.05676891654729843,True
383.0,True,True, 0.05840490758419037,True
384.0,True,True, 0.058486707508563995,True
381.0,True,True, 0.05832310765981674,True
388.0,True,True, 0.05807770788669586,True
387.0,True,True, 0.058609407395124435,True
390.0,True,True, 0.057995911687612534,True
390.0,True,True, 0.05856850743293762,True
385.0,True,True, 0.055132925510406494,True
383.0,True,True, 0.05766871199011803,True
388.0,True,True, 0.057873211801052094,True
384.0,True,True, 0.05754601210355759,True
392.0,True,True, 0.05889570713043213,True
388.0,True,True, 0.05775051191449165,True
387.0,True,True, 0.05914110317826271,True
388.0,True,True, 0.05856850743293762,True
385.0,True,True, 0.05922290310263634,True
390.0,True,True, 0.05762781202793121,True
385.0,True,True, 0.05934560298919678,True
380.0,True,True, 0.0591002032160759,True
389.0,True,True, 0.05766871199011803,True
388.0,True,True, 0.056114520877599716,True
385.0,True,True, 0.0563599169254303,True
382.0,True,True, 0.056809816509485245,True
387.0,True,True, 0.0554601214826107,True
389.0,True,True, 0.05676891654729843,True
389.0,True,True, 0.056932516396045685,True
378.0,True,True, 0.055991820991039276,True
385.0,True,True, 0.056564416736364365,True
382.0,True,True, 0.05766871199011803,True
390.0,True,True, 0.05456032603979111,True
389.0,True,True, 0.05832310765981674,True
383.0,True,True, 0.05852760747075081,True
384.0,True,True, 0.058732107281684875,True
390.0,True,True, 0.056932516396045685,True
390.0,True,True, 0.058118607848882675,True
385.0,True,True, 0.05746421217918396,True
385.0,True,True, 0.05832310765981674,True
386.0,True,True, 0.0588139072060585,True
386.0,True,True, 0.05877300724387169,True
387.0,True,True, 0.05893660709261894,True
388.0,True,True, 0.059304703027009964,True
387.0,True,True, 0.058486707508563995,True
389.0,True,True, 0.05807770788669586,True
389.0,True,True, 0.05840490758419037,True
386.0,True,True, 0.05832310765981674,True
385.0,True,True, 0.05815950781106949,True
385.0,True,True, 0.05660531669855118,True
387.0,True,True, 0.05893660709261894,True
386.0,True,True, 0.05795501172542572,True
384.0,True,True, 0.0569734163582325,True
383.0,True,True, 0.0588139072060585,True
386.0,True,True, 0.05709611624479294,True
384.0,True,True, 0.05672801658511162,True
385.0,True,True, 0.058241307735443115,True
387.0,True,True, 0.05660531669855118,True
386.0,True,True, 0.056441716849803925,True
387.0,True,True, 0.056809816509485245,True
381.0,True,True, 0.05672801658511162,True
389.0,True,True, 0.05754601210355759,True
389.0,True,True, 0.057177912443876266,True
390.0,True,True, 0.056687116622924805,True
386.0,True,True, 0.05660531669855118,True
384.0,True,True, 0.05721881240606308,True
385.0,True,True, 0.056932516396045685,True
383.0,True,True, 0.05779141187667847,True
386.0,True,True, 0.056564416736364365,True
385.0,True,True, 0.05480572581291199,True
385.0,True,True, 0.05660531669855118,True
389.0,True,True, 0.055623721331357956,True
383.0,True,True, 0.056441716849803925,True
386.0,True,True, 0.05709611624479294,True
386.0,True,True, 0.05844580754637718,True
385.0,True,True, 0.05689161643385887,True
386.0,True,True, 0.05865030735731125,True
386.0,True,True, 0.05869120731949806,True
386.0,True,True, 0.058364007622003555,True
386.0,True,True, 0.05926380306482315,True
386.0,True,True, 0.05987729877233505,True
385.0,True,True, 0.05779141187667847,True
389.0,True,True, 0.057055216282606125,True
385.0,True,True, 0.056687116622924805,True
388.0,True,True, 0.056687116622924805,True
385.0,True,True, 0.05672801658511162,True
385.0,True,True, 0.05730061233043671,True
381.0,True,True, 0.057177912443876266,True
385.0,True,True, 0.05750511214137077,True
387.0,True,True, 0.05766871199011803,True
384.0,True,True, 0.056932516396045685,True
389.0,True,True, 0.05689161643385887,True
388.0,True,True, 0.0588139072060585,True
